100000,1000,1,0.0567100000,0.0190200000,0.0757300000,0.0536900000,0.2547700000,0.3084600000,0.0000000000,0.0000000000,0.0125000000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,2,0.0568100000,0.0428400000,0.0996500000,0.0535500000,0.2641100000,0.3176600000,0.0000000000,0.0000000000,0.0141800000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,3,0.0565200000,0.0521400000,0.1086600000,0.0539900000,0.2663100000,0.3203000000,0.0000000000,0.0000000000,0.0147400000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,4,0.0566800000,0.0572400000,0.1139200000,0.0539900000,0.2654600000,0.3194500000,0.0000000000,0.0000000000,0.0158000000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,5,0.0567300000,0.0619500000,0.1186800000,0.0537600000,0.2675100000,0.3212700000,0.0000000000,0.0000000000,0.0173400000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,6,0.0567600000,0.0678900000,0.1246500000,0.0539300000,0.2701400000,0.3240700000,0.0000000000,0.0000000000,0.0181300000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,7,0.0564200000,0.0724600000,0.1288800000,0.0541800000,0.2735600000,0.3277400000,0.0000000000,0.0000000000,0.0184900000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,8,0.0565700000,0.0770500000,0.1336200000,0.0541300000,0.2780000000,0.3321300000,0.0000000000,0.0000000000,0.0195100000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,9,0.0568400000,0.0798900000,0.1367300000,0.0538600000,0.2812600000,0.3351200000,0.0000000000,0.0000000000,0.0217200000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,10,0.0567700000,0.0837900000,0.1405600000,0.0542500000,0.2793000000,0.3335500000,0.0000000000,0.0000000000,0.0223500000,0.0000000000,0.0000000000,0.0000000000 
100000,1000,20,0.0563200000,0.1032100000,0.1595300000,0.0543400000,0.2855800000,0.3399200000,0.0000000000,0.0000000000,0.0313700000,0.0000000000,0.0000000000,0.0000000000 
