100000,100,10,0.0294800000,0.0533200000,0.0000000000,0.0000000000,0.2281100000,0.0000000000,0.0000000000,0.1527700000,0.0000000000,0.4363300000 
100000,100,100,0.0293300000,0.0535900000,0.0000000000,0.0000000000,0.3732200000,0.0000000000,0.0000000000,0.2877100000,0.0000000000,0.5503400000 
100000,100,1000,0.0295300000,0.0536800000,0.0000000000,0.0000000000,1.1620800000,0.0000000000,0.0000000000,1.5061000000,0.0000000000,1.3898200000 
100000,200,10,0.0353200000,0.0542600000,0.0000000000,0.0000000000,0.2534600000,0.0000000000,0.0000000000,0.1667800000,0.0000000000,0.4602600000 
100000,200,100,0.0352600000,0.0541300000,0.0000000000,0.0000000000,0.3955000000,0.0000000000,0.0000000000,0.3008100000,0.0000000000,0.5626400000 
100000,200,1000,0.0354800000,0.0540600000,0.0000000000,0.0000000000,1.1623000000,0.0000000000,0.0000000000,1.5077600000,0.0000000000,1.3747900000 
100000,300,10,0.0473600000,0.0539600000,0.0000000000,0.0000000000,0.2640400000,0.0000000000,0.0000000000,0.1679800000,0.0000000000,0.4578300000 
100000,300,100,0.0475300000,0.0542700000,0.0000000000,0.0000000000,0.4116500000,0.0000000000,0.0000000000,0.3028400000,0.0000000000,0.5626700000 
100000,300,1000,0.0472900000,0.0542900000,0.0000000000,0.0000000000,1.1801800000,0.0000000000,0.0000000000,1.5108000000,0.0000000000,1.3692400000 
100000,400,10,0.0432200000,0.0540900000,0.0000000000,0.0000000000,0.2600600000,0.0000000000,0.0000000000,0.1684900000,0.0000000000,0.4614500000 
100000,400,100,0.0433500000,0.0540000000,0.0000000000,0.0000000000,0.4085800000,0.0000000000,0.0000000000,0.3037800000,0.0000000000,0.5646900000 
100000,400,1000,0.0434200000,0.0540600000,0.0000000000,0.0000000000,1.1868500000,0.0000000000,0.0000000000,1.5108700000,0.0000000000,1.3752100000 
100000,500,10,0.0464100000,0.0529300000,0.0000000000,0.0000000000,0.2602400000,0.0000000000,0.0000000000,0.1703800000,0.0000000000,0.4662700000 
100000,500,100,0.0460200000,0.0527400000,0.0000000000,0.0000000000,0.4123300000,0.0000000000,0.0000000000,0.3035600000,0.0000000000,0.5722800000 
100000,500,1000,0.0464300000,0.0529500000,0.0000000000,0.0000000000,1.1880100000,0.0000000000,0.0000000000,1.5097100000,0.0000000000,1.3734200000 
100000,600,10,0.0581700000,0.0545900000,0.0000000000,0.0000000000,0.2673200000,0.0000000000,0.0000000000,0.1685300000,0.0000000000,0.4600300000 
100000,600,100,0.0584600000,0.0551300000,0.0000000000,0.0000000000,0.4238800000,0.0000000000,0.0000000000,0.3046000000,0.0000000000,0.5669100000 
100000,600,1000,0.0588600000,0.0550800000,0.0000000000,0.0000000000,1.2119500000,0.0000000000,0.0000000000,1.5153800000,0.0000000000,1.3773700000 
100000,700,10,0.0625900000,0.0561100000,0.0000000000,0.0000000000,0.2696500000,0.0000000000,0.0000000000,0.1704800000,0.0000000000,0.4654300000 
100000,700,100,0.0634500000,0.0551400000,0.0000000000,0.0000000000,0.4264400000,0.0000000000,0.0000000000,0.3069800000,0.0000000000,0.5705000000 
100000,700,1000,0.0632700000,0.0556100000,0.0000000000,0.0000000000,1.2189900000,0.0000000000,0.0000000000,1.5156200000,0.0000000000,1.3816800000 
100000,800,10,0.0538600000,0.0547500000,0.0000000000,0.0000000000,0.2662200000,0.0000000000,0.0000000000,0.1710300000,0.0000000000,0.4664100000 
100000,800,100,0.0545800000,0.0543600000,0.0000000000,0.0000000000,0.4224900000,0.0000000000,0.0000000000,0.3065600000,0.0000000000,0.5706700000 
100000,800,1000,0.0543800000,0.0547000000,0.0000000000,0.0000000000,1.2169400000,0.0000000000,0.0000000000,1.5118300000,0.0000000000,1.3822600000 
100000,900,10,0.0541100000,0.0542000000,0.0000000000,0.0000000000,0.2621500000,0.0000000000,0.0000000000,0.1690500000,0.0000000000,0.4637700000 
100000,900,100,0.0542100000,0.0543800000,0.0000000000,0.0000000000,0.4198000000,0.0000000000,0.0000000000,0.3036500000,0.0000000000,0.5713300000 
100000,900,1000,0.0549100000,0.0541900000,0.0000000000,0.0000000000,1.2048000000,0.0000000000,0.0000000000,1.5027800000,0.0000000000,1.3696300000 
100000,1000,10,0.0567800000,0.0545200000,0.0000000000,0.0000000000,0.2601000000,0.0000000000,0.0000000000,0.1679000000,0.0000000000,0.4627600000 
100000,1000,100,0.0565500000,0.0545200000,0.0000000000,0.0000000000,0.4187500000,0.0000000000,0.0000000000,0.3021100000,0.0000000000,0.5706200000 
100000,1000,1000,0.0570200000,0.0546800000,0.0000000000,0.0000000000,1.2099900000,0.0000000000,0.0000000000,1.5033000000,0.0000000000,1.3725400000 
100000,1100,10,0.0724900000,0.0549400000,0.0000000000,0.0000000000,0.2699800000,0.0000000000,0.0000000000,0.1677000000,0.0000000000,0.4593500000 
100000,1100,100,0.0725800000,0.0552900000,0.0000000000,0.0000000000,0.4254300000,0.0000000000,0.0000000000,0.3015200000,0.0000000000,0.5586700000 
100000,1100,1000,0.0732000000,0.0556900000,0.0000000000,0.0000000000,1.2342900000,0.0000000000,0.0000000000,1.5134600000,0.0000000000,1.3776500000 
100000,1200,10,0.0749900000,0.0554900000,0.0000000000,0.0000000000,0.2710100000,0.0000000000,0.0000000000,0.1687100000,0.0000000000,0.4620300000 
100000,1200,100,0.0754600000,0.0559000000,0.0000000000,0.0000000000,0.4335300000,0.0000000000,0.0000000000,0.3052000000,0.0000000000,0.5705000000 
100000,1200,1000,0.0758200000,0.0558100000,0.0000000000,0.0000000000,1.2412300000,0.0000000000,0.0000000000,1.5153700000,0.0000000000,1.3834900000 
100000,1300,10,0.0784400000,0.0556300000,0.0000000000,0.0000000000,0.2679600000,0.0000000000,0.0000000000,0.1679600000,0.0000000000,0.4602300000 
100000,1300,100,0.0788800000,0.0554800000,0.0000000000,0.0000000000,0.4256600000,0.0000000000,0.0000000000,0.3052600000,0.0000000000,0.5599400000 
100000,1300,1000,0.0789100000,0.0557700000,0.0000000000,0.0000000000,1.2311000000,0.0000000000,0.0000000000,1.5083100000,0.0000000000,1.3724300000 
100000,1400,10,0.0807300000,0.0564300000,0.0000000000,0.0000000000,0.2708000000,0.0000000000,0.0000000000,0.1702500000,0.0000000000,0.4644600000 
100000,1400,100,0.0808200000,0.0564600000,0.0000000000,0.0000000000,0.4286200000,0.0000000000,0.0000000000,0.3053400000,0.0000000000,0.5650100000 
100000,1400,1000,0.0816000000,0.0560900000,0.0000000000,0.0000000000,1.2327400000,0.0000000000,0.0000000000,1.5123400000,0.0000000000,1.3728500000 
100000,1500,10,0.0814400000,0.0569400000,0.0000000000,0.0000000000,0.2692400000,0.0000000000,0.0000000000,0.1691300000,0.0000000000,0.4645600000 
100000,1500,100,0.0820800000,0.0568500000,0.0000000000,0.0000000000,0.4326500000,0.0000000000,0.0000000000,0.3059200000,0.0000000000,0.5728500000 
100000,1500,1000,0.0822500000,0.0564000000,0.0000000000,0.0000000000,1.2422200000,0.0000000000,0.0000000000,1.5109500000,0.0000000000,1.3826400000 
100000,1600,10,0.0711900000,0.0552800000,0.0000000000,0.0000000000,0.2658700000,0.0000000000,0.0000000000,0.1685300000,0.0000000000,0.4635000000 
100000,1600,100,0.0716100000,0.0552200000,0.0000000000,0.0000000000,0.4264000000,0.0000000000,0.0000000000,0.3049900000,0.0000000000,0.5682500000 
100000,1600,1000,0.0727100000,0.0552500000,0.0000000000,0.0000000000,1.2412900000,0.0000000000,0.0000000000,1.5155900000,0.0000000000,1.3846700000 
