100000,1000,100,0.0689000000,6.5600000000,0.0000000000,0.0000000000,0.5329000000,0.0000000000,0.0000000000,0.3400000000,0.0000000000,0.6970000000 
100000,1000,200,0.0709000000,6.4800000000,0.0000000000,0.0000000000,0.5662000000,0.0000000000,0.0000000000,0.4739000000,0.0000000000,0.7196000000 
100000,1000,300,0.0704000000,6.4900000000,0.0000000000,0.0000000000,0.6877000000,0.0000000000,0.0000000000,0.6117000000,0.0000000000,0.8315000000 
100000,1000,400,0.0706000000,6.4800000000,0.0000000000,0.0000000000,0.7969000000,0.0000000000,0.0000000000,0.7491000000,0.0000000000,0.9349000000 
100000,1000,500,0.0704000000,6.6600000000,0.0000000000,0.0000000000,0.9080000000,0.0000000000,0.0000000000,0.9017000000,0.0000000000,1.0387000000 
100000,1000,600,0.0710000000,6.6400000000,0.0000000000,0.0000000000,0.9861000000,0.0000000000,0.0000000000,1.0209000000,0.0000000000,1.1140000000 
100000,1000,700,0.0692000000,6.6200000000,0.0000000000,0.0000000000,1.0660000000,0.0000000000,0.0000000000,1.1453000000,0.0000000000,1.1888000000 
100000,1000,800,0.0707000000,6.6500000000,0.0000000000,0.0000000000,1.2019000000,0.0000000000,0.0000000000,1.3020000000,0.0000000000,1.3132000000 
100000,1000,900,0.0706000000,6.6600000000,0.0000000000,0.0000000000,1.2933000000,0.0000000000,0.0000000000,1.4405000000,0.0000000000,1.4006000000 
100000,1000,1000,0.0709000000,6.5800000000,0.0000000000,0.0000000000,1.3956000000,0.0000000000,0.0000000000,1.5820000000,0.0000000000,1.5037000000 
100000,1000,1100,0.0725000000,6.5000000000,0.0000000000,0.0000000000,1.4941000000,0.0000000000,0.0000000000,1.7164000000,0.0000000000,1.5942000000 
100000,1000,1200,0.0704000000,6.6900000000,0.0000000000,0.0000000000,1.5614000000,0.0000000000,0.0000000000,1.8510000000,0.0000000000,1.6594000000 
100000,1000,1300,0.0716000000,6.6100000000,0.0000000000,0.0000000000,1.6563000000,0.0000000000,0.0000000000,1.9912000000,0.0000000000,1.7508000000 
100000,1000,1400,0.0706000000,6.5900000000,0.0000000000,0.0000000000,1.7560000000,0.0000000000,0.0000000000,2.1301000000,0.0000000000,1.8480000000 
100000,1000,1500,0.0717000000,6.6300000000,0.0000000000,0.0000000000,1.8680000000,0.0000000000,0.0000000000,2.2638000000,0.0000000000,1.9574000000 
100000,1000,1600,0.0724000000,6.5300000000,0.0000000000,0.0000000000,1.9327000000,0.0000000000,0.0000000000,2.4050000000,0.0000000000,2.0205000000 
100000,1000,1700,0.0713000000,6.6200000000,0.0000000000,0.0000000000,2.0243000000,0.0000000000,0.0000000000,2.5408000000,0.0000000000,2.1121000000 
100000,1000,1800,0.0713000000,6.5400000000,0.0000000000,0.0000000000,2.1299000000,0.0000000000,0.0000000000,2.6774000000,0.0000000000,2.2164000000 
100000,1000,1900,0.0725000000,6.5100000000,0.0000000000,0.0000000000,2.2101000000,0.0000000000,0.0000000000,2.8133000000,0.0000000000,2.2945000000 
100000,1000,2000,0.0714000000,6.5800000000,0.0000000000,0.0000000000,2.2913000000,0.0000000000,0.0000000000,2.9491000000,0.0000000000,2.3731000000 
100000,1000,2100,0.0716000000,6.5000000000,0.0000000000,0.0000000000,2.3948000000,0.0000000000,0.0000000000,3.0800000000,0.0000000000,2.4653000000 
100000,1000,2200,0.0713000000,6.5900000000,0.0000000000,0.0000000000,2.4952000000,0.0000000000,0.0000000000,3.2048000000,0.0000000000,2.5694000000 
100000,1000,2300,0.0713000000,6.5400000000,0.0000000000,0.0000000000,2.5712000000,0.0000000000,0.0000000000,3.3339000000,0.0000000000,2.6472000000 
100000,1000,2400,0.0710000000,6.5700000000,0.0000000000,0.0000000000,2.6527000000,0.0000000000,0.0000000000,3.4617000000,0.0000000000,2.7309000000 
100000,1000,2500,0.0716000000,6.5400000000,0.0000000000,0.0000000000,2.7807000000,0.0000000000,0.0000000000,3.6098000000,0.0000000000,2.8513000000 
100000,1000,2600,0.0709000000,6.5500000000,0.0000000000,0.0000000000,2.8399000000,0.0000000000,0.0000000000,3.7366000000,0.0000000000,2.9111000000 
100000,1000,2700,0.0710000000,6.5900000000,0.0000000000,0.0000000000,2.9105000000,0.0000000000,0.0000000000,3.8656000000,0.0000000000,2.9837000000 
100000,1000,2800,0.0713000000,6.4800000000,0.0000000000,0.0000000000,2.9946000000,0.0000000000,0.0000000000,3.9903000000,0.0000000000,3.0694000000 
100000,1000,2900,0.0709000000,6.5900000000,0.0000000000,0.0000000000,3.1087000000,0.0000000000,0.0000000000,4.1234000000,0.0000000000,3.1802000000 
100000,1000,3000,0.0714000000,6.5200000000,0.0000000000,0.0000000000,3.1219000000,0.0000000000,0.0000000000,4.2513000000,0.0000000000,3.1950000000 
100000,1000,3100,0.0719000000,6.5100000000,0.0000000000,0.0000000000,3.2240000000,0.0000000000,0.0000000000,4.3868000000,0.0000000000,3.2968000000 
100000,1000,3200,0.0702000000,6.5800000000,0.0000000000,0.0000000000,3.3520000000,0.0000000000,0.0000000000,4.5323000000,0.0000000000,3.4247000000 
100000,1000,3300,0.0699000000,6.5200000000,0.0000000000,0.0000000000,3.4644000000,0.0000000000,0.0000000000,4.6956000000,0.0000000000,3.5456000000 
100000,1000,3400,0.0716000000,6.6300000000,0.0000000000,0.0000000000,3.5512000000,0.0000000000,0.0000000000,4.8081000000,0.0000000000,3.6298000000 
100000,1000,3500,0.0710000000,6.5400000000,0.0000000000,0.0000000000,3.6594000000,0.0000000000,0.0000000000,4.9368000000,0.0000000000,3.7368000000 
100000,1000,3600,0.0711000000,6.6400000000,0.0000000000,0.0000000000,3.7085000000,0.0000000000,0.0000000000,5.0682000000,0.0000000000,3.7850000000 
100000,1000,3700,0.0721000000,6.6100000000,0.0000000000,0.0000000000,3.8461000000,0.0000000000,0.0000000000,5.1892000000,0.0000000000,3.9218000000 
100000,1000,3800,0.0705000000,6.5900000000,0.0000000000,0.0000000000,3.8948000000,0.0000000000,0.0000000000,5.3237000000,0.0000000000,3.9707000000 
100000,1000,3900,0.0716000000,6.5600000000,0.0000000000,0.0000000000,3.9749000000,0.0000000000,0.0000000000,5.4510000000,0.0000000000,4.0531000000 
