10,10,2,0.0001075000,0.0001070000,0.0000062000,0.0000024000,0.0000025000,0.0000032000,0.0000015000,0.0000014000,0.0000620000,0.0000360000 
10,10,3,0.0001071000,0.0001110000,0.0000079000,0.0000044000,0.0000034000,0.0000045000,0.0000025000,0.0000021000,0.0000890000,0.0000430000 
10,10,4,0.0001062000,0.0001060000,0.0000078000,0.0000053000,0.0000034000,0.0000045000,0.0000025000,0.0000024000,0.0000960000,0.0000410000 
10,10,5,0.0001010000,0.0001030000,0.0000077000,0.0000055000,0.0000032000,0.0000045000,0.0000020000,0.0000020000,0.0000970000,0.0000350000 
10,10,6,0.0001045000,0.0001030000,0.0000066000,0.0000056000,0.0000031000,0.0000040000,0.0000019000,0.0000019000,0.0000900000,0.0000360000 
10,10,7,0.0001051000,0.0001050000,0.0000052000,0.0000052000,0.0000029000,0.0000040000,0.0000016000,0.0000013000,0.0000820000,0.0000300000 
10,10,8,0.0001051000,0.0000770000,0.0000048000,0.0000045000,0.0000027000,0.0000029000,0.0000014000,0.0000017000,0.0000590000,0.0000250000 
10,10,9,0.0001066000,0.0001010000,0.0000033000,0.0000039000,0.0000027000,0.0000023000,0.0000012000,0.0000010000,0.0000500000,0.0000230000 
10,10,10,0.0001070000,0.0000770000,0.0000020000,0.0000021000,0.0000025000,0.0000015000,0.0000008000,0.0000010000,0.0000250000,0.0000170000 
20,10,2,0.0001104000,0.0001230000,0.0000134000,0.0000052000,0.0000048000,0.0000053000,0.0000020000,0.0000016000,0.0001250000,0.0000710000 
20,10,3,0.0001112000,0.0001350000,0.0000172000,0.0000100000,0.0000072000,0.0000085000,0.0000042000,0.0000040000,0.0001970000,0.0000940000 
20,10,4,0.0001094000,0.0001360000,0.0000202000,0.0000143000,0.0000084000,0.0000103000,0.0000054000,0.0000049000,0.0002490000,0.0001090000 
20,10,5,0.0001120000,0.0001390000,0.0000209000,0.0000177000,0.0000089000,0.0000111000,0.0000060000,0.0000053000,0.0002770000,0.0001000000 
20,10,6,0.0001143000,0.0001420000,0.0000215000,0.0000187000,0.0000084000,0.0000114000,0.0000054000,0.0000049000,0.0003010000,0.0000980000 
20,10,7,0.0001126000,0.0001380000,0.0000200000,0.0000206000,0.0000083000,0.0000119000,0.0000056000,0.0000047000,0.0003190000,0.0000900000 
20,10,8,0.0001139000,0.0001370000,0.0000203000,0.0000232000,0.0000085000,0.0000118000,0.0000053000,0.0000044000,0.0003350000,0.0000880000 
20,10,9,0.0001136000,0.0001440000,0.0000205000,0.0000236000,0.0000081000,0.0000116000,0.0000053000,0.0000047000,0.0003430000,0.0000860000 
20,10,10,0.0001104000,0.0001400000,0.0000184000,0.0000232000,0.0000078000,0.0000115000,0.0000051000,0.0000040000,0.0003450000,0.0000810000 
20,10,20,0.0001090000,0.0001330000,0.0000029000,0.0000054000,0.0000048000,0.0000025000,0.0000012000,0.0000015000,0.0000520000,0.0000380000 
30,10,2,0.0001111000,0.0001490000,0.0000202000,0.0000075000,0.0000070000,0.0000070000,0.0000023000,0.0000022000,0.0002030000,0.0001120000 
30,10,3,0.0001133000,0.0001560000,0.0000264000,0.0000157000,0.0000109000,0.0000115000,0.0000055000,0.0000050000,0.0003060000,0.0001390000 
30,10,4,0.0001145000,0.0001470000,0.0000323000,0.0000229000,0.0000132000,0.0000157000,0.0000083000,0.0000082000,0.0003770000,0.0001590000 
30,10,5,0.0001158000,0.0001620000,0.0000346000,0.0000291000,0.0000144000,0.0000176000,0.0000091000,0.0000088000,0.0004640000,0.0001670000 
30,10,6,0.0001156000,0.0001650000,0.0000358000,0.0000326000,0.0000144000,0.0000189000,0.0000093000,0.0000089000,0.0005200000,0.0001650000 
30,10,7,0.0001157000,0.0001640000,0.0000372000,0.0000374000,0.0000146000,0.0000195000,0.0000094000,0.0000088000,0.0005690000,0.0001610000 
30,10,8,0.0001156000,0.0001620000,0.0000367000,0.0000413000,0.0000144000,0.0000200000,0.0000093000,0.0000086000,0.0006060000,0.0001560000 
30,10,9,0.0001160000,0.0001650000,0.0000364000,0.0000440000,0.0000142000,0.0000206000,0.0000095000,0.0000083000,0.0006430000,0.0001520000 
30,10,10,0.0001155000,0.0001610000,0.0000361000,0.0000454000,0.0000138000,0.0000208000,0.0000094000,0.0000083000,0.0006730000,0.0001480000 
30,10,20,0.0001144000,0.0001630000,0.0000228000,0.0000505000,0.0000118000,0.0000169000,0.0000085000,0.0000063000,0.0006610000,0.0001040000 
30,10,30,0.0001091000,0.0001480000,0.0000030000,0.0000080000,0.0000078000,0.0000033000,0.0000017000,0.0000022000,0.0000760000,0.0000550000 
40,10,2,0.0001132000,0.0001730000,0.0000269000,0.0000099000,0.0000090000,0.0000088000,0.0000029000,0.0000028000,0.0002750000,0.0001480000 
40,10,3,0.0001159000,0.0001820000,0.0000352000,0.0000205000,0.0000138000,0.0000144000,0.0000067000,0.0000064000,0.0004110000,0.0001840000 
40,10,4,0.0001183000,0.0001910000,0.0000453000,0.0000324000,0.0000185000,0.0000223000,0.0000112000,0.0000107000,0.0005520000,0.0002270000 
40,10,5,0.0001199000,0.0001940000,0.0000504000,0.0000401000,0.0000200000,0.0000248000,0.0000129000,0.0000122000,0.0006560000,0.0002360000 
40,10,6,0.0001197000,0.0001910000,0.0000509000,0.0000470000,0.0000204000,0.0000266000,0.0000131000,0.0000127000,0.0007420000,0.0002320000 
40,10,7,0.0001195000,0.0001900000,0.0000533000,0.0000540000,0.0000205000,0.0000279000,0.0000133000,0.0000123000,0.0008230000,0.0002310000 
40,10,8,0.0001201000,0.0001970000,0.0000551000,0.0000593000,0.0000206000,0.0000298000,0.0000136000,0.0000122000,0.0008920000,0.0002300000 
