100,1000,100,0.0002500000,0.0000900000,0.0003400000,0.0007900000,0.0000800000,0.0008700000,0.0000000000,0.0000000000,0.0000200000,0.0000000000,0.0000000000,0.0000000000 
200,1000,100,0.0002800000,0.0001600000,0.0004400000,0.0010800000,0.0003400000,0.0014200000,0.0000000000,0.0000000000,0.0001100000,0.0000000000,0.0000000000,0.0000000000 
300,1000,100,0.0005600000,0.0003100000,0.0008700000,0.0012100000,0.0005900000,0.0018000000,0.0000000000,0.0000000000,0.0002200000,0.0000000000,0.0000000000,0.0000000000 
400,1000,100,0.0005200000,0.0004800000,0.0010000000,0.0013200000,0.0010200000,0.0023400000,0.0000000000,0.0000000000,0.0003500000,0.0000000000,0.0000000000,0.0000000000 
500,1000,100,0.0006000000,0.0006600000,0.0012600000,0.0015100000,0.0011500000,0.0026600000,0.0000000000,0.0000000000,0.0004100000,0.0000000000,0.0000000000,0.0000000000 
600,1000,100,0.0007300000,0.0007600000,0.0014900000,0.0014800000,0.0016200000,0.0031000000,0.0000000000,0.0000000000,0.0005200000,0.0000000000,0.0000000000,0.0000000000 
700,1000,100,0.0008500000,0.0009000000,0.0017500000,0.0014300000,0.0017500000,0.0031800000,0.0000000000,0.0000000000,0.0005800000,0.0000000000,0.0000000000,0.0000000000 
800,1000,100,0.0009300000,0.0010600000,0.0019900000,0.0016400000,0.0021800000,0.0038200000,0.0000000000,0.0000000000,0.0006100000,0.0000000000,0.0000000000,0.0000000000 
900,1000,100,0.0010100000,0.0012000000,0.0022100000,0.0017900000,0.0025100000,0.0043000000,0.0000000000,0.0000000000,0.0008400000,0.0000000000,0.0000000000,0.0000000000 
1000,1000,100,0.0011100000,0.0013800000,0.0024900000,0.0018400000,0.0024100000,0.0042500000,0.0000000000,0.0000000000,0.0008700000,0.0000000000,0.0000000000,0.0000000000 
1000,1000,1000,0.0012000000,0.0008800000,0.0020800000,0.0016400000,0.0010400000,0.0026800000,0.0000000000,0.0000000000,0.0017400000,0.0000000000,0.0000000000,0.0000000000 
1100,1000,100,0.0013000000,0.0016100000,0.0029100000,0.0017200000,0.0031000000,0.0048200000,0.0000000000,0.0000000000,0.0009600000,0.0000000000,0.0000000000,0.0000000000 
1100,1000,1000,0.0012800000,0.0012200000,0.0025000000,0.0021400000,0.0014600000,0.0036000000,0.0000000000,0.0000000000,0.0027400000,0.0000000000,0.0000000000,0.0000000000 
1200,1000,100,0.0013000000,0.0017700000,0.0030700000,0.0017400000,0.0033500000,0.0050900000,0.0000000000,0.0000000000,0.0009500000,0.0000000000,0.0000000000,0.0000000000 
1200,1000,1000,0.0013200000,0.0021600000,0.0034800000,0.0018200000,0.0027000000,0.0045200000,0.0000000000,0.0000000000,0.0035500000,0.0000000000,0.0000000000,0.0000000000 
1300,1000,100,0.0014200000,0.0019100000,0.0033300000,0.0018300000,0.0037100000,0.0055400000,0.0000000000,0.0000000000,0.0012200000,0.0000000000,0.0000000000,0.0000000000 
