100000,1000,2,0.0000000000,0.0538800000,0.0000000000,0.0000000000,0.0000000000,0.0242200000,0.0054400000,0.0061300000,0.4862400000,0.0000000000 
100000,1000,3,0.0000000000,0.0541600000,0.0000000000,0.0000000000,0.0000000000,0.0345800000,0.0101800000,0.0117100000,0.7365600000,0.0000000000 
100000,1000,4,0.0000000000,0.0540500000,0.0000000000,0.0000000000,0.0000000000,0.0549900000,0.0218700000,0.0251600000,0.9948800000,0.0000000000 
100000,1000,5,0.0000000000,0.0542300000,0.0000000000,0.0000000000,0.0000000000,0.0754200000,0.0363800000,0.0390600000,1.2567900000,0.0000000000 
100000,1000,6,0.0000000000,0.0544400000,0.0000000000,0.0000000000,0.0000000000,0.0993100000,0.0521300000,0.0550900000,1.5320700000,0.0000000000 
100000,1000,7,0.0000000000,0.0546300000,0.0000000000,0.0000000000,0.0000000000,0.1251000000,0.0783500000,0.0815600000,1.8252400000,0.0000000000 
100000,1000,8,0.0000000000,0.0546100000,0.0000000000,0.0000000000,0.0000000000,0.1723800000,0.1384800000,0.1346700000,2.1507200000,0.0000000000 
100000,1000,9,0.0000000000,0.0545100000,0.0000000000,0.0000000000,0.0000000000,0.2101200000,0.1934100000,0.1769600000,2.4351100000,0.0000000000 
100000,1000,10,0.0000000000,0.0546600000,0.0000000000,0.0000000000,0.0000000000,0.2218300000,0.1835100000,0.1846100000,2.6978300000,0.0000000000 
100000,1000,20,0.0000000000,0.0545000000,0.0000000000,0.0000000000,0.0000000000,0.3800300000,0.2380700000,0.2146600000,5.2086300000,0.0000000000 
100000,1000,30,0.0000000000,0.0548000000,0.0000000000,0.0000000000,0.0000000000,0.5503900000,0.2844400000,0.2032900000,7.6861800000,0.0000000000 
100000,1000,40,0.0000000000,0.0543700000,0.0000000000,0.0000000000,0.0000000000,0.7164300000,0.3397900000,0.2411600000,10.1772700000,0.0000000000 
100000,1000,50,0.0000000000,0.0546100000,0.0000000000,0.0000000000,0.0000000000,0.8807300000,0.4141700000,0.2364200000,-1.0000000000,0.0000000000 
100000,1000,60,0.0000000000,0.0546300000,0.0000000000,0.0000000000,0.0000000000,1.0665600000,0.4766400000,0.2642600000,-1.0000000000,0.0000000000 
100000,1000,70,0.0000000000,0.0544600000,0.0000000000,0.0000000000,0.0000000000,1.2483800000,0.5686600000,0.2666500000,-1.0000000000,0.0000000000 
100000,1000,80,0.0000000000,0.0546300000,0.0000000000,0.0000000000,0.0000000000,1.4292900000,0.6574000000,0.2876800000,-1.0000000000,0.0000000000 
100000,1000,90,0.0000000000,0.0546000000,0.0000000000,0.0000000000,0.0000000000,1.6160200000,0.7608700000,0.3039800000,-1.0000000000,0.0000000000 
100000,1000,100,0.0000000000,0.0549900000,0.0000000000,0.0000000000,0.0000000000,1.7847800000,0.8760100000,0.3111300000,-1.0000000000,0.0000000000 
100000,1000,200,0.0000000000,0.0554000000,0.0000000000,0.0000000000,0.0000000000,3.7271000000,2.5262500000,0.4079200000,-1.0000000000,0.0000000000 
100000,1000,300,0.0000000000,0.0553700000,0.0000000000,0.0000000000,0.0000000000,5.7572400000,5.1699500000,0.5468500000,-1.0000000000,0.0000000000 
100000,1000,400,0.0000000000,0.0553400000,0.0000000000,0.0000000000,0.0000000000,7.8079900000,8.7979900000,0.6714700000,-1.0000000000,0.0000000000 
100000,1000,500,0.0000000000,0.0553800000,0.0000000000,0.0000000000,0.0000000000,9.7661100000,13.4147200000,0.8046000000,-1.0000000000,0.0000000000 
100000,1000,600,0.0000000000,0.0553800000,0.0000000000,0.0000000000,0.0000000000,11.7635100000,-1.0000000000,0.9507900000,-1.0000000000,0.0000000000 
100000,1000,700,0.0000000000,0.0544600000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,-1.0000000000,1.1156000000,-1.0000000000,0.0000000000 
100000,1000,800,0.0000000000,0.0539700000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,-1.0000000000,1.2214100000,-1.0000000000,0.0000000000 
100000,1000,900,0.0000000000,0.0540600000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,-1.0000000000,1.3516600000,-1.0000000000,0.0000000000 
100000,1000,1000,0.0000000000,0.0543500000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,-1.0000000000,1.4904800000,-1.0000000000,0.0000000000 
