100000,1,100,0.0033900000,0.0869700000,0.0903600000,0.0067600000,0.0881300000,0.0948900000,0.0000000000,0.0000000000,0.0862600000,0.0000000000,0.0000000000,0.0000000000 
100000,1,1000,0.0034400000,0.5673400000,0.5707800000,0.0072600000,0.6329800000,0.6402400000,0.0000000000,0.0000000000,0.6999000000,0.0000000000,0.0000000000,0.0000000000 
100000,2,100,0.0043100000,0.0888000000,0.0931100000,0.0074200000,0.0934500000,0.1008700000,0.0000000000,0.0000000000,0.0962100000,0.0000000000,0.0000000000,0.0000000000 
100000,2,1000,0.0045700000,0.6637600000,0.6683300000,0.0068900000,0.7151400000,0.7220300000,0.0000000000,0.0000000000,0.9473100000,0.0000000000,0.0000000000,0.0000000000 
100000,3,100,0.0092800000,0.1058900000,0.1151700000,0.0070700000,0.1003700000,0.1074400000,0.0000000000,0.0000000000,0.1022600000,0.0000000000,0.0000000000,0.0000000000 
100000,3,1000,0.0093200000,0.6954900000,0.7048100000,0.0071700000,0.7196700000,0.7268400000,0.0000000000,0.0000000000,0.9887800000,0.0000000000,0.0000000000,0.0000000000 
100000,4,100,0.0089100000,0.1040300000,0.1129400000,0.0067800000,0.0968500000,0.1036300000,0.0000000000,0.0000000000,0.1047200000,0.0000000000,0.0000000000,0.0000000000 
100000,4,1000,0.0088000000,0.6839700000,0.6927700000,0.0070300000,0.7001400000,0.7071700000,0.0000000000,0.0000000000,0.9827800000,0.0000000000,0.0000000000,0.0000000000 
100000,5,100,0.0129500000,0.1140600000,0.1270100000,0.0071700000,0.0949600000,0.1021300000,0.0000000000,0.0000000000,0.1042100000,0.0000000000,0.0000000000,0.0000000000 
100000,5,1000,0.0131000000,0.6816100000,0.6947100000,0.0073000000,0.6785700000,0.6858700000,0.0000000000,0.0000000000,0.9690100000,0.0000000000,0.0000000000,0.0000000000 
100000,6,100,0.0147100000,0.1128000000,0.1275100000,0.0069900000,0.0935900000,0.1005800000,0.0000000000,0.0000000000,0.1021200000,0.0000000000,0.0000000000,0.0000000000 
100000,6,1000,0.0146300000,0.6653300000,0.6799600000,0.0068300000,0.6644600000,0.6712900000,0.0000000000,0.0000000000,0.9575200000,0.0000000000,0.0000000000,0.0000000000 
100000,7,100,0.0124900000,0.1091400000,0.1216300000,0.0070500000,0.0922100000,0.0992600000,0.0000000000,0.0000000000,0.1019100000,0.0000000000,0.0000000000,0.0000000000 
100000,7,1000,0.0123800000,0.6554700000,0.6678500000,0.0071000000,0.6516500000,0.6587500000,0.0000000000,0.0000000000,0.9473400000,0.0000000000,0.0000000000,0.0000000000 
100000,8,100,0.0132100000,0.1083100000,0.1215200000,0.0070400000,0.0908200000,0.0978600000,0.0000000000,0.0000000000,0.1027800000,0.0000000000,0.0000000000,0.0000000000 
100000,8,1000,0.0130800000,0.6426900000,0.6557700000,0.0070300000,0.6429400000,0.6499700000,0.0000000000,0.0000000000,0.9363300000,0.0000000000,0.0000000000,0.0000000000 
100000,9,100,0.0166300000,0.1215900000,0.1382200000,0.0233300000,0.1421400000,0.1654700000,0.0000000000,0.0000000000,0.1008500000,0.0000000000,0.0000000000,0.0000000000 
100000,9,1000,0.0166800000,0.6463400000,0.6630200000,0.0232200000,0.6843500000,0.7075700000,0.0000000000,0.0000000000,0.9240100000,0.0000000000,0.0000000000,0.0000000000 
100000,10,100,0.0182000000,0.1194600000,0.1376600000,0.0231800000,0.1412500000,0.1644300000,0.0000000000,0.0000000000,0.0994000000,0.0000000000,0.0000000000,0.0000000000 
100000,10,1000,0.0182200000,0.6368700000,0.6550900000,0.0232200000,0.6771200000,0.7003400000,0.0000000000,0.0000000000,0.9140400000,0.0000000000,0.0000000000,0.0000000000 
100000,20,100,0.0232900000,0.1307600000,0.1540500000,0.0228900000,0.1373600000,0.1602500000,0.0000000000,0.0000000000,0.0977200000,0.0000000000,0.0000000000,0.0000000000 
100000,20,1000,0.0239100000,0.6111300000,0.6350400000,0.0230100000,0.6458000000,0.6688100000,0.0000000000,0.0000000000,0.8848200000,0.0000000000,0.0000000000,0.0000000000 
100000,30,100,0.0219700000,0.1283100000,0.1502800000,0.0223400000,0.1372900000,0.1596300000,0.0000000000,0.0000000000,0.0961100000,0.0000000000,0.0000000000,0.0000000000 
100000,30,1000,0.0220100000,0.5932600000,0.6152700000,0.0223500000,0.6312700000,0.6536200000,0.0000000000,0.0000000000,0.8667700000,0.0000000000,0.0000000000,0.0000000000 
100000,40,100,0.0289600000,0.1413200000,0.1702800000,0.0224700000,0.1354500000,0.1579200000,0.0000000000,0.0000000000,0.0955400000,0.0000000000,0.0000000000,0.0000000000 
100000,40,1000,0.0288400000,0.6024100000,0.6312500000,0.0222800000,0.6226000000,0.6448800000,0.0000000000,0.0000000000,0.8631000000,0.0000000000,0.0000000000,0.0000000000 
100000,50,100,0.0245900000,0.1379300000,0.1625200000,0.0222600000,0.1357200000,0.1579800000,0.0000000000,0.0000000000,0.0944400000,0.0000000000,0.0000000000,0.0000000000 
100000,50,1000,0.0246900000,0.5952000000,0.6198900000,0.0221400000,0.6222400000,0.6443800000,0.0000000000,0.0000000000,0.8552900000,0.0000000000,0.0000000000,0.0000000000 
100000,60,100,0.0267100000,0.1380800000,0.1647900000,0.0220100000,0.1348500000,0.1568600000,0.0000000000,0.0000000000,0.0953700000,0.0000000000,0.0000000000,0.0000000000 
100000,60,1000,0.0264100000,0.5855800000,0.6119900000,0.0220800000,0.6058300000,0.6279100000,0.0000000000,0.0000000000,0.8430000000,0.0000000000,0.0000000000,0.0000000000 
100000,70,100,0.0310100000,0.1441800000,0.1751900000,0.0516300000,0.3193900000,0.3710200000,0.0000000000,0.0000000000,0.0910200000,0.0000000000,0.0000000000,0.0000000000 
